tab 	er_locations
location_type	er_citation_names	location_end_lat	location_begin_lon	er_location_name	location_begin_lat	location_end_lon
Region	This study	47.7244	274.044128	Michipicoten Island	47.7022	274.3519
Outcrop	This study	47.53669	269.06	Two Island River	47.524091	269.07756
>>>>>>>>>>
tab 	er_samples
er_formation_name	sample_bed_dip_direction	er_citation_names	sample_lithology	er_site_name	er_sample_name	sample_bed_dip	sample_lat	sample_azimuth	er_location_name	sample_declination_correction	sample_height	sample_dip	sample_type	magic_method_codes	sample_lon	sample_class
0	This study	-06.3	245.5	0	pmagpy-3.2.1	u	SLB34.6		Two Island River	848.0	SLB34.6a	273	1.35e-06	1.53e-08	2.76e-09	3.31e-09	SLB34.6a:LP-DIR-T	15	SLB34	1	0.7	g	LT-T-Z:LP-DIR-T
0	This study	-05.6	243.9	0	pmagpy-3.2.1	u	SLB34.6		Two Island River	853.0	SLB34.6a	273	1.28e-06	2.97e-08	2.39e-08	5.23e-08	SLB34.6a:LP-DIR-T	16	SLB34	1	2.9	g	LT-T-Z:LP-DIR-T
0	This study	-05.3	246.6	0	pmagpy-3.2.1	u	SLB34.6		Two Island River	868.0	SLB34.6a	273	1.10e-06	2.76e-08	1.63e-08	4.09e-08	SLB34.6a:LP-DIR-T	17	SLB34	1	2.7	g	LT-T-Z:LP-DIR-T
0	This study	-05.5	244.7	0	pmagpy-3.2.1	u	SLB34.6		Two Island River	883.0	SLB34.6a	273	8.88e-07	2.33e-08	1.22e-08	2.77e-08	SLB34.6a:LP-DIR-T	18	SLB34	1	2.5	g	LT-T-Z:LP-DIR-T
0	This study	-04.5	246.8	0	pmagpy-3.2.1	u	SLB34.6		Two Island River	898.0	SLB34.6a	273	5.68e-07	6.17e-09	3.92e-09	6.13e-09	SLB34.6a:LP-DIR-T	19	SLB34	1	1.0	b	LT-T-Z:LP-DIR-T
0	This study	-04.5	247.1	0	pmagpy-3.2.1	u	SLB34.6		Two Island River	898.0	SLB34.6a	273	5.69e-07	6.33e-09	5.43e-09	8.34e-09	SLB34.6a:LP-DIR-T	20	SLB34	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	-05.1	247.1	0	pmagpy-3.2.1	u	SLB34.6		Two Island River	913.0	SLB34.6a	273	4.11e-07	4.55e-09	1.97e-09	2.28e-09	SLB34.6a:LP-DIR-T	21	SLB34	1	0.7	g	LT-T-Z:LP-DIR-T
0	This study	-06.2	247.6	0	pmagpy-3.2.1	u	SLB34.6		Two Island River	928.0	SLB34.6a	273	2.70e-07	1.12e-09	4.30e-09	1.03e-08	SLB34.6a:LP-DIR-T	22	SLB34	1	2.4	g	LT-T-Z:LP-DIR-T
0	This study	-06.6	247.7	0	pmagpy-3.2.1	u	SLB34.6		Two Island River	938.0	SLB34.6a	273	1.87e-07	1.09e-09	2.11e-09	4.77e-09	SLB34.6a:LP-DIR-T	23	SLB34	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	-05.8	246.3	0	pmagpy-3.2.1	u	SLB34.6		Two Island River	948.0	SLB34.6a	273	1.36e-07	3.10e-10	6.66e-10	1.05e-09	SLB34.6a:LP-DIR-T	24	SLB34	1	0.5	g	LT-T-Z:LP-DIR-T
0	This study	-06.5	247.7	0	pmagpy-3.2.1	u	SLB34.6		Two Island River	953.0	SLB34.6a	273	1.14e-07	4.83e-10	7.69e-10	1.53e-09	SLB34.6a:LP-DIR-T	25	SLB34	1	0.9	g	LT-T-Z:LP-DIR-T
0	This study	-03.4	224.6	0	pmagpy-3.2.1	u	SLB34.7		Two Island River	273	SLB34.7a	273	9.12e-06	1.88e-08	1.11e-07	1.17e-07	SLB34.7a:LP-DIR-T	1	SLB34	1	1.0	g	LT-NO:LP-DIR-T
0	This study	-03.5	223.2	0	pmagpy-3.2.1	u	SLB34.7		Two Island River	77	SLB34.7a	273	8.96e-06	2.15e-08	2.28e-07	2.27e-07	SLB34.7a:LP-DIR-T	2	SLB34	1	2.1	g	LT-LT-Z:LP-DIR-T
0	This study	-03.4	228.2	0	pmagpy-3.2.1	u	SLB34.7		Two Island River	373.0	SLB34.7a	273	8.93e-06	2.39e-08	9.55e-08	1.06e-07	SLB34.7a:LP-DIR-T	3	SLB34	1	0.9	g	LT-T-Z:LP-DIR-T
0	This study	-03.9	224.1	0	pmagpy-3.2.1	u	SLB34.7		Two Island River	473.0	SLB34.7a	273	8.51e-06	4.95e-08	5.04e-08	3.50e-08	SLB34.7a:LP-DIR-T	4	SLB34	1	0.5	g	LT-T-Z:LP-DIR-T
0	This study	-04.6	225.3	0	pmagpy-3.2.1	u	SLB34.7		Two Island River	573.0	SLB34.7a	273	8.01e-06	2.44e-08	4.44e-08	4.69e-08	SLB34.7a:LP-DIR-T	5	SLB34	1	0.5	g	LT-T-Z:LP-DIR-T
0	This study	-04.7	224.8	0	pmagpy-3.2.1	u	SLB34.7		Two Island River	673.0	SLB34.7a	273	7.68e-06	2.39e-08	1.07e-07	1.09e-07	SLB34.7a:LP-DIR-T	6	SLB34	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	-04.7	223.4	0	pmagpy-3.2.1	u	SLB34.7		Two Island River	723.0	SLB34.7a	273	7.44e-06	2.31e-08	5.87e-07	5.43e-07	SLB34.7a:LP-DIR-T	7	SLB34	1	6.1	g	LT-T-Z:LP-DIR-T
0	This study	-05.0	225.5	0	pmagpy-3.2.1	u	SLB34.7		Two Island River	748.0	SLB34.7a	273	7.14e-06	4.26e-08	4.84e-08	8.06e-08	SLB34.7a:LP-DIR-T	8	SLB34	1	0.8	g	LT-T-Z:LP-DIR-T
0	This study	-05.0	224.7	0	pmagpy-3.2.1	u	SLB34.7		Two Island River	773.0	SLB34.7a	273	6.87e-06	1.83e-08	8.08e-08	1.24e-07	SLB34.7a:LP-DIR-T	9	SLB34	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	-05.4	221.7	0	pmagpy-3.2.1	u	SLB34.7		Two Island River	798.0	SLB34.7a	273	6.53e-06	3.63e-08	2.73e-07	2.83e-07	SLB34.7a:LP-DIR-T	10	SLB34	1	3.4	g	LT-T-Z:LP-DIR-T
0	This study	-05.0	224.2	0	pmagpy-3.2.1	u	SLB34.7		Two Island River	823.0	SLB34.7a	273	6.04e-06	3.33e-08	1.01e-07	5.36e-08	SLB34.7a:LP-DIR-T	11	SLB34	1	1.1	g	LT-T-Z:LP-DIR-T
0	This study	-05.0	224.4	0	pmagpy-3.2.1	u	SLB34.7		Two Island River	833.0	SLB34.7a	273	5.77e-06	3.91e-08	3.07e-07	2.93e-07	SLB34.7a:LP-DIR-T	12	SLB34	1	4.2	g	LT-T-Z:LP-DIR-T
0	This study	-05.1	222.2	0	pmagpy-3.2.1	u	SLB34.7		Two Island River	843.0	SLB34.7a	273	5.15e-06	1.52e-08	1.01e-07	6.50e-08	SLB34.7a:LP-DIR-T	13	SLB34	1	1.3	g	LT-T-Z:LP-DIR-T
0	This study	-04.9	222.2	0	pmagpy-3.2.1	u	SLB34.7		Two Island River	848.0	SLB34.7a	273	4.95e-06	1.25e-08	4.84e-08	4.30e-08	SLB34.7a:LP-DIR-T	14	SLB34	1	0.8	b	LT-T-Z:LP-DIR-T
0	This study	-05.0	222.0	0	pmagpy-3.2.1	u	SLB34.7		Two Island River	848.0	SLB34.7a	273	4.75e-06	1.27e-08	7.95e-08	6.51e-08	SLB34.7a:LP-DIR-T	15	SLB34	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	-05.1	220.6	0	pmagpy-3.2.1	u	SLB34.7		Two Island River	853.0	SLB34.7a	273	4.49e-06	2.09e-08	1.19e-07	1.01e-07	SLB34.7a:LP-DIR-T	16	SLB34	1	2.0	g	LT-T-Z:LP-DIR-T
0	This study	-04.0	221.5	0	pmagpy-3.2.1	u	SLB34.7		Two Island River	868.0	SLB34.7a	273	3.12e-06	7.29e-08	5.63e-08	4.00e-08	SLB34.7a:LP-DIR-T	17	SLB34	1	1.8	g	LT-T-Z:LP-DIR-T
0	This study	-04.3	223.4	0	pmagpy-3.2.1	u	SLB34.7		Two Island River	883.0	SLB34.7a	273	2.27e-06	4.32e-08	9.74e-08	9.81e-08	SLB34.7a:LP-DIR-T	18	SLB34	1	3.6	g	LT-T-Z:LP-DIR-T
0	This study	-02.2	223.4	0	pmagpy-3.2.1	u	SLB34.7		Two Island River	898.0	SLB34.7a	273	6.46e-07	1.27e-08	3.63e-09	2.29e-09	SLB34.7a:LP-DIR-T	19	SLB34	1	1.2	b	LT-T-Z:LP-DIR-T
0	This study	-02.3	223.2	0	pmagpy-3.2.1	u	SLB34.7		Two Island River	898.0	SLB34.7a	273	6.46e-07	1.24e-08	2.75e-09	1.32e-09	SLB34.7a:LP-DIR-T	20	SLB34	1	1.1	g	LT-T-Z:LP-DIR-T
0	This study	-05.0	223.7	0	pmagpy-3.2.1	u	SLB34.7		Two Island River	913.0	SLB34.7a	273	5.28e-07	1.44e-08	1.30e-08	1.42e-08	SLB34.7a:LP-DIR-T	21	SLB34	1	2.6	g	LT-T-Z:LP-DIR-T
0	This study	-05.4	222.9	0	pmagpy-3.2.1	u	SLB34.7		Two Island River	928.0	SLB34.7a	273	4.52e-07	1.22e-09	8.07e-09	7.62e-09	SLB34.7a:LP-DIR-T	22	SLB34	1	1.4	g	LT-T-Z:LP-DIR-T
0	This study	-06.2	220.8	0	pmagpy-3.2.1	u	SLB34.7		Two Island River	938.0	SLB34.7a	273	4.03e-07	1.48e-09	6.69e-09	5.60e-09	SLB34.7a:LP-DIR-T	23	SLB34	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	-05.0	219.7	0	pmagpy-3.2.1	u	SLB34.7		Two Island River	948.0	SLB34.7a	273	3.68e-07	2.07e-09	1.06e-08	8.30e-09	SLB34.7a:LP-DIR-T	24	SLB34	1	2.1	g	LT-T-Z:LP-DIR-T
0	This study	-06.1	220.9	0	pmagpy-3.2.1	u	SLB34.7		Two Island River	953.0	SLB34.7a	273	3.19e-07	1.33e-09	3.59e-09	3.71e-09	SLB34.7a:LP-DIR-T	25	SLB34	1	0.9	g	LT-T-Z:LP-DIR-T
0	This study	36.0	265.0	0	pmagpy-3.2.1	u	SLB34.8		Two Island River	273	SLB34.8a	273	5.71e-07	1.59e-09	4.22e-09	7.38e-09	SLB34.8a:LP-DIR-T	1	SLB34	1	0.8	g	LT-NO:LP-DIR-T
0	This study	35.8	264.5	0	pmagpy-3.2.1	u	SLB34.8		Two Island River	77	SLB34.8a	273	5.63e-07	1.80e-09	2.60e-09	8.25e-09	SLB34.8a:LP-DIR-T	2	SLB34	1	0.8	g	LT-LT-Z:LP-DIR-T
0	This study	36.0	264.9	0	pmagpy-3.2.1	u	SLB34.8		Two Island River	373.0	SLB34.8a	273	5.59e-07	1.16e-09	3.48e-09	1.12e-08	SLB34.8a:LP-DIR-T	3	SLB34	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	35.6	264.7	0	pmagpy-3.2.1	u	SLB34.8		Two Island River	473.0	SLB34.8a	273	5.49e-07	1.35e-09	3.05e-09	8.76e-09	SLB34.8a:LP-DIR-T	4	SLB34	1	0.9	g	LT-T-Z:LP-DIR-T
0	This study	35.5	263.5	0	pmagpy-3.2.1	u	SLB34.8		Two Island River	573.0	SLB34.8a	273	5.21e-07	2.06e-09	2.36e-09	1.61e-08	SLB34.8a:LP-DIR-T	5	SLB34	1	1.8	g	LT-T-Z:LP-DIR-T
0	This study	35.6	263.0	0	pmagpy-3.2.1	u	SLB34.8		Two Island River	673.0	SLB34.8a	273	4.71e-07	1.98e-09	4.13e-09	1.25e-08	SLB34.8a:LP-DIR-T	6	SLB34	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	35.3	262.0	0	pmagpy-3.2.1	u	SLB34.8		Two Island River	723.0	SLB34.8a	273	4.52e-07	2.61e-09	2.25e-09	1.97e-08	SLB34.8a:LP-DIR-T	7	SLB34	1	2.5	g	LT-T-Z:LP-DIR-T
0	This study	35.1	265.9	0	pmagpy-3.2.1	u	SLB34.8		Two Island River	748.0	SLB34.8a	273	4.39e-07	1.46e-09	2.72e-09	5.87e-09	SLB34.8a:LP-DIR-T	8	SLB34	1	0.8	g	LT-T-Z:LP-DIR-T
0	This study	34.8	263.0	0	pmagpy-3.2.1	u	SLB34.8		Two Island River	773.0	SLB34.8a	273	4.14e-07	2.33e-09	2.74e-09	6.12e-09	SLB34.8a:LP-DIR-T	9	SLB34	1	0.8	g	LT-T-Z:LP-DIR-T
0	This study	35.1	264.2	0	pmagpy-3.2.1	u	SLB34.8		Two Island River	798.0	SLB34.8a	273	3.76e-07	1.19e-09	2.72e-09	3.96e-09	SLB34.8a:LP-DIR-T	10	SLB34	1	0.6	g	LT-T-Z:LP-DIR-T
0	This study	35.0	264.5	0	pmagpy-3.2.1	u	SLB34.8		Two Island River	823.0	SLB34.8a	273	3.34e-07	2.53e-09	2.14e-09	1.32e-08	SLB34.8a:LP-DIR-T	11	SLB34	1	2.3	g	LT-T-Z:LP-DIR-T
0	This study	35.5	264.1	0	pmagpy-3.2.1	u	SLB34.8		Two Island River	833.0	SLB34.8a	273	3.28e-07	8.80e-10	2.05e-09	3.28e-09	SLB34.8a:LP-DIR-T	12	SLB34	1	0.6	g	LT-T-Z:LP-DIR-T
0	This study	35.4	265.4	0	pmagpy-3.2.1	u	SLB34.8		Two Island River	843.0	SLB34.8a	273	2.97e-07	5.49e-10	1.60e-09	2.32e-09	SLB34.8a:LP-DIR-T	13	SLB34	1	0.5	g	LT-T-Z:LP-DIR-T
0	This study	35.8	263.9	0	pmagpy-3.2.1	u	SLB34.8		Two Island River	848.0	SLB34.8a	273	2.94e-07	7.05e-10	2.13e-09	1.42e-08	SLB34.8a:LP-DIR-T	14	SLB34	1	2.8	b	LT-T-Z:LP-DIR-T
0	This study	35.4	264.3	0	pmagpy-3.2.1	u	SLB34.8		Two Island River	848.0	SLB34.8a	273	2.88e-07	8.74e-10	1.75e-09	1.78e-09	SLB34.8a:LP-DIR-T	15	SLB34	1	0.4	g	LT-T-Z:LP-DIR-T
0	This study	35.7	264.5	0	pmagpy-3.2.1	u	SLB34.8		Two Island River	853.0	SLB34.8a	273	2.87e-07	4.17e-10	2.77e-09	1.85e-08	SLB34.8a:LP-DIR-T	16	SLB34	1	3.7	g	LT-T-Z:LP-DIR-T
0	This study	36.1	260.6	0	pmagpy-3.2.1	u	SLB34.8		Two Island River	868.0	SLB34.8a	273	2.25e-07	3.69e-10	2.68e-09	9.65e-09	SLB34.8a:LP-DIR-T	17	SLB34	1	2.5	g	LT-T-Z:LP-DIR-T
0	This study	36.1	260.4	0	pmagpy-3.2.1	u	SLB34.8		Two Island River	883.0	SLB34.8a	273	2.16e-07	5.89e-10	4.13e-09	7.16e-09	SLB34.8a:LP-DIR-T	18	SLB34	1	2.1	g	LT-T-Z:LP-DIR-T
0	This study	36.8	263.9	0	pmagpy-3.2.1	u	SLB34.8		Two Island River	898.0	SLB34.8a	273	1.24e-07	3.54e-10	5.22e-10	3.74e-09	SLB34.8a:LP-DIR-T	19	SLB34	1	1.7	b	LT-T-Z:LP-DIR-T
0	This study	36.7	263.6	0	pmagpy-3.2.1	u	SLB34.8		Two Island River	898.0	SLB34.8a	273	1.24e-07	4.18e-10	6.17e-10	3.33e-09	SLB34.8a:LP-DIR-T	20	SLB34	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	35.4	263.4	0	pmagpy-3.2.1	u	SLB34.8		Two Island River	913.0	SLB34.8a	273	1.12e-07	3.46e-10	5.01e-10	1.22e-09	SLB34.8a:LP-DIR-T	21	SLB34	1	0.6	g	LT-T-Z:LP-DIR-T
0	This study	34.8	266.1	0	pmagpy-3.2.1	u	SLB34.8		Two Island River	928.0	SLB34.8a	273	7.19e-08	5.55e-10	3.25e-10	1.37e-09	SLB34.8a:LP-DIR-T	22	SLB34	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	34.9	265.5	0	pmagpy-3.2.1	u	SLB34.8		Two Island River	938.0	SLB34.8a	273	5.92e-08	3.51e-10	2.90e-10	2.20e-09	SLB34.8a:LP-DIR-T	23	SLB34	1	2.1	g	LT-T-Z:LP-DIR-T
0	This study	35.8	264.0	0	pmagpy-3.2.1	u	SLB34.8		Two Island River	948.0	SLB34.8a	273	4.33e-08	2.94e-10	2.62e-10	8.59e-10	SLB34.8a:LP-DIR-T	24	SLB34	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	33.9	263.9	0	pmagpy-3.2.1	u	SLB34.8		Two Island River	953.0	SLB34.8a	273	2.26e-08	8.10e-11	3.39e-10	7.92e-10	SLB34.8a:LP-DIR-T	25	SLB34	1	2.1	g	LT-T-Z:LP-DIR-T
0	This study	45.0	15.3	0	pmagpy-3.2.1	u	SLB35.1		Two Island River	273	SLB35.1a	273	1.50e-06	2.08e-08	1.12e-08	1.76e-08	SLB35.1a:LP-DIR-T	1	SLB35	1	1.1	g	LT-NO:LP-DIR-T
0	This study	45.0	13.0	0	pmagpy-3.2.1	u	SLB35.1		Two Island River	77	SLB35.1a	273	1.49e-06	2.10e-08	2.21e-08	1.01e-08	SLB35.1a:LP-DIR-T	2	SLB35	1	1.2	g	LT-LT-Z:LP-DIR-T
0	This study	44.6	13.5	0	pmagpy-3.2.1	u	SLB35.1		Two Island River	373.0	SLB35.1a	273	1.47e-06	2.17e-08	4.58e-08	9.05e-09	SLB35.1a:LP-DIR-T	3	SLB35	1	2.0	g	LT-T-Z:LP-DIR-T
0	This study	44.2	15.9	0	pmagpy-3.2.1	u	SLB35.1		Two Island River	473.0	SLB35.1a	273	1.41e-06	2.95e-08	3.38e-08	1.32e-08	SLB35.1a:LP-DIR-T	4	SLB35	1	1.9	g	LT-T-Z:LP-DIR-T
0	This study	43.7	13.2	0	pmagpy-3.2.1	u	SLB35.1		Two Island River	573.0	SLB35.1a	273	1.27e-06	1.85e-08	2.85e-08	6.73e-09	SLB35.1a:LP-DIR-T	5	SLB35	1	1.5	g	LT-T-Z:LP-DIR-T
0	This study	43.8	13.4	0	pmagpy-3.2.1	u	SLB35.1		Two Island River	673.0	SLB35.1a	273	1.07e-06	1.52e-08	2.40e-08	7.24e-09	SLB35.1a:LP-DIR-T	6	SLB35	1	1.5	g	LT-T-Z:LP-DIR-T
0	This study	43.9	11.1	0	pmagpy-3.2.1	u	SLB35.1		Two Island River	723.0	SLB35.1a	273	9.69e-07	1.37e-08	2.74e-08	5.69e-09	SLB35.1a:LP-DIR-T	7	SLB35	1	1.8	g	LT-T-Z:LP-DIR-T
0	This study	43.5	13.1	0	pmagpy-3.2.1	u	SLB35.1		Two Island River	748.0	SLB35.1a	273	8.97e-07	9.36e-09	1.69e-08	4.00e-09	SLB35.1a:LP-DIR-T	8	SLB35	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	43.2	13.4	0	pmagpy-3.2.1	u	SLB35.1		Two Island River	773.0	SLB35.1a	273	8.10e-07	1.18e-08	1.34e-08	1.67e-08	SLB35.1a:LP-DIR-T	9	SLB35	1	1.7	g	LT-T-Z:LP-DIR-T
0	This study	42.7	11.2	0	pmagpy-3.2.1	u	SLB35.1		Two Island River	798.0	SLB35.1a	273	7.34e-07	6.56e-09	4.13e-09	6.48e-09	SLB35.1a:LP-DIR-T	10	SLB35	1	0.7	g	LT-T-Z:LP-DIR-T
0	This study	42.7	13.7	0	pmagpy-3.2.1	u	SLB35.1		Two Island River	823.0	SLB35.1a	273	6.64e-07	1.13e-08	4.76e-08	3.16e-09	SLB35.1a:LP-DIR-T	11	SLB35	1	4.2	g	LT-T-Z:LP-DIR-T
0	This study	42.6	11.3	0	pmagpy-3.2.1	u	SLB35.1		Two Island River	833.0	SLB35.1a	273	6.37e-07	1.12e-08	1.65e-08	6.64e-09	SLB35.1a:LP-DIR-T	12	SLB35	1	1.9	g	LT-T-Z:LP-DIR-T
0	This study	42.6	12.5	0	pmagpy-3.2.1	u	SLB35.1		Two Island River	843.0	SLB35.1a	273	5.60e-07	8.39e-09	2.55e-08	3.73e-09	SLB35.1a:LP-DIR-T	13	SLB35	1	2.7	g	LT-T-Z:LP-DIR-T
0	This study	42.5	9.9	0	pmagpy-3.2.1	u	SLB35.1		Two Island River	848.0	SLB35.1a	273	5.52e-07	7.76e-09	1.92e-08	3.95e-09	SLB35.1a:LP-DIR-T	14	SLB35	1	2.2	g	LT-T-Z:LP-DIR-T
0	This study	42.5	13.3	0	pmagpy-3.2.1	u	SLB35.1		Two Island River	853.0	SLB35.1a	273	5.17e-07	8.46e-09	1.45e-08	4.57e-09	SLB35.1a:LP-DIR-T	15	SLB35	1	1.9	g	LT-T-Z:LP-DIR-T
0	This study	42.0	12.3	0	pmagpy-3.2.1	u	SLB35.1		Two Island River	868.0	SLB35.1a	273	3.73e-07	2.33e-09	5.49e-09	3.53e-09	SLB35.1a:LP-DIR-T	16	SLB35	1	1.0	g	LT-T-Z:LP-DIR-T
0	This study	41.7	13.2	0	pmagpy-3.2.1	u	SLB35.1		Two Island River	883.0	SLB35.1a	273	2.90e-07	2.78e-09	4.91e-09	1.37e-09	SLB35.1a:LP-DIR-T	17	SLB35	1	1.1	g	LT-T-Z:LP-DIR-T
0	This study	41.1	15.3	0	pmagpy-3.2.1	u	SLB35.1		Two Island River	898.0	SLB35.1a	273	9.73e-08	5.95e-10	5.89e-10	8.78e-10	SLB35.1a:LP-DIR-T	18	SLB35	1	0.6	b	LT-T-Z:LP-DIR-T
0	This study	41.1	14.9	0	pmagpy-3.2.1	u	SLB35.1		Two Island River	898.0	SLB35.1a	273	9.74e-08	5.87e-10	9.36e-10	1.00e-09	SLB35.1a:LP-DIR-T	19	SLB35	1	0.8	g	LT-T-Z:LP-DIR-T
0	This study	41.2	12.3	0	pmagpy-3.2.1	u	SLB35.1		Two Island River	913.0	SLB35.1a	273	8.35e-08	1.23e-09	1.65e-09	1.04e-09	SLB35.1a:LP-DIR-T	20	SLB35	1	1.5	g	LT-T-Z:LP-DIR-T
0	This study	41.8	9.9	0	pmagpy-3.2.1	u	SLB35.1		Two Island River	928.0	SLB35.1a	273	6.34e-08	9.91e-10	4.65e-10	1.28e-09	SLB35.1a:LP-DIR-T	21	SLB35	1	1.5	g	LT-T-Z:LP-DIR-T
0	This study	41.5	9.8	0	pmagpy-3.2.1	u	SLB35.1		Two Island River	938.0	SLB35.1a	273	5.07e-08	7.40e-10	5.45e-10	7.72e-10	SLB35.1a:LP-DIR-T	22	SLB35	1	1.3	g	LT-T-Z:LP-DIR-T
0	This study	40.7	12.1	0	pmagpy-3.2.1	u	SLB35.1		Two Island River	948.0	SLB35.1a	273	3.07e-08	8.25e-10	7.95e-10	3.37e-10	SLB35.1a:LP-DIR-T	23	SLB35	1	2.1	g	LT-T-Z:LP-DIR-T
0	This study	39.1	6.0	0	pmagpy-3.2.1	u	SLB35.1		Two Island River	953.0	SLB35.1a	273	1.70e-08	4.55e-10	2.87e-10	3.11e-10	SLB35.1a:LP-DIR-T	24	SLB35	1	2.0	g	LT-T-Z:LP-DIR-T
0	This study	43.1	16.1	0	pmagpy-3.2.1	u	SLB35.2		Two Island River	273	SLB35.2a	273	1.52e-06	6.14e-09	2.18e-08	9.36e-09	SLB35.2a:LP-DIR-T	1	SLB35	1	0.9	g	LT-NO:LP-DIR-T
0	This study	43.0	15.6	0	pmagpy-3.2.1	u	SLB35.2		Two Island River	77	SLB35.2a	273	1.51e-06	6.39e-09	8.61e-09	8.99e-09	SLB35.2a:LP-DIR-T	2	SLB35	1	0.4	g	LT-LT-Z:LP-DIR-T
0	This study	42.6	11.9	0	pmagpy-3.2.1	u	SLB35.2		Two Island River	373.0	SLB35.2a	273	1.50e-06	6.92e-09	4.16e-08	9.41e-09	SLB35.2a:LP-DIR-T	3	SLB35	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	42.4	15.5	0	pmagpy-3.2.1	u	SLB35.2		Two Island River	473.0	SLB35.2a	273	1.43e-06	1.34e-08	2.09e-08	7.60e-09	SLB35.2a:LP-DIR-T	4	SLB35	1	1.0	g	LT-T-Z:LP-DIR-T
0	This study	42.0	16.7	0	pmagpy-3.2.1	u	SLB35.2		Two Island River	573.0	SLB35.2a	273	1.30e-06	8.88e-09	6.56e-09	6.93e-09	SLB35.2a:LP-DIR-T	5	SLB35	1	0.4	g	LT-T-Z:LP-DIR-T
0	This study	41.9	15.2	0	pmagpy-3.2.1	u	SLB35.2		Two Island River	673.0	SLB35.2a	273	1.11e-06	5.96e-09	8.86e-09	7.59e-09	SLB35.2a:LP-DIR-T	6	SLB35	1	0.5	g	LT-T-Z:LP-DIR-T
0	This study	42.0	13.2	0	pmagpy-3.2.1	u	SLB35.2		Two Island River	723.0	SLB35.2a	273	1.00e-06	4.77e-09	4.50e-08	9.73e-09	SLB35.2a:LP-DIR-T	7	SLB35	1	2.6	g	LT-T-Z:LP-DIR-T
0	This study	42.2	14.3	0	pmagpy-3.2.1	u	SLB35.2		Two Island River	748.0	SLB35.2a	273	9.33e-07	5.45e-09	3.90e-08	8.33e-09	SLB35.2a:LP-DIR-T	8	SLB35	1	2.4	g	LT-T-Z:LP-DIR-T
0	This study	42.3	14.7	0	pmagpy-3.2.1	u	SLB35.2		Two Island River	773.0	SLB35.2a	273	8.44e-07	4.05e-09	2.67e-08	1.35e-08	SLB35.2a:LP-DIR-T	9	SLB35	1	2.0	g	LT-T-Z:LP-DIR-T
0	This study	42.2	16.2	0	pmagpy-3.2.1	u	SLB35.2		Two Island River	798.0	SLB35.2a	273	7.67e-07	5.46e-09	9.89e-09	1.17e-08	SLB35.2a:LP-DIR-T	10	SLB35	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	42.1	14.5	0	pmagpy-3.2.1	u	SLB35.2		Two Island River	823.0	SLB35.2a	273	6.95e-07	3.89e-09	8.54e-09	5.38e-09	SLB35.2a:LP-DIR-T	11	SLB35	1	0.8	g	LT-T-Z:LP-DIR-T
0	This study	42.2	14.8	0	pmagpy-3.2.1	u	SLB35.2		Two Island River	833.0	SLB35.2a	273	6.59e-07	6.01e-09	3.71e-08	4.35e-09	SLB35.2a:LP-DIR-T	12	SLB35	1	3.3	g	LT-T-Z:LP-DIR-T
0	This study	42.5	12.6	0	pmagpy-3.2.1	u	SLB35.2		Two Island River	843.0	SLB35.2a	273	5.85e-07	3.77e-09	1.84e-08	1.08e-08	SLB35.2a:LP-DIR-T	13	SLB35	1	2.1	g	LT-T-Z:LP-DIR-T
0	This study	42.2	13.3	0	pmagpy-3.2.1	u	SLB35.2		Two Island River	848.0	SLB35.2a	273	5.72e-07	4.62e-09	6.11e-09	6.10e-09	SLB35.2a:LP-DIR-T	14	SLB35	1	0.9	g	LT-T-Z:LP-DIR-T
0	This study	42.1	14.1	0	pmagpy-3.2.1	u	SLB35.2		Two Island River	853.0	SLB35.2a	273	5.26e-07	3.55e-09	3.28e-08	4.17e-09	SLB35.2a:LP-DIR-T	15	SLB35	1	3.6	g	LT-T-Z:LP-DIR-T
0	This study	41.5	14.3	0	pmagpy-3.2.1	u	SLB35.2		Two Island River	868.0	SLB35.2a	273	3.84e-07	6.57e-09	4.84e-09	6.09e-09	SLB35.2a:LP-DIR-T	16	SLB35	1	1.5	g	LT-T-Z:LP-DIR-T
0	This study	40.8	16.8	0	pmagpy-3.2.1	u	SLB35.2		Two Island River	883.0	SLB35.2a	273	2.78e-07	5.04e-09	1.89e-09	1.97e-09	SLB35.2a:LP-DIR-T	17	SLB35	1	1.1	g	LT-T-Z:LP-DIR-T
0	This study	39.4	14.1	0	pmagpy-3.2.1	u	SLB35.2		Two Island River	898.0	SLB35.2a	273	9.77e-08	1.90e-09	7.19e-10	1.73e-09	SLB35.2a:LP-DIR-T	18	SLB35	1	1.5	b	LT-T-Z:LP-DIR-T
